"Name","Network type","Devices","Offline devices","% offline","Clients","Usage","Tags","Repeater APs","Created Date","Template","Firmware status","Firmware security","Last PCI scan"
"B-LJ-AM-0019582-PE-EE","Combined","1","0","0.0%","2","540.6 MB"," VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012411-MT-EE","Combined","1","0","0.0%","2","871.9 MB"," VSAT ","0","","","Up to date","Secure","None"
"B-LJ-CO-0018478-BA-EE","Combined","1","0","0.0%","2","834.5 MB"," VSAT ","0","","","Up to date","Secure","None"
"B-LJ-CO-0011068-AM-EE","Combined","1","0","0.0%","1","490.1 MB"," VSAT ","0","","","Up to date","Secure","None"
"B-LJ-EP-0007485-BA-FF","Combined","1","0","0.0%","2","447.1 MB"," VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0004564-MG-EE","Combined","1","0","0.0%","3","1018.2 MB"," VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014200-RN-EE","Combined","1","0","0.0%","2","535.1 MB"," VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019913-PE-EE","Combined","1","0","0.0%","3","338.3 MB"," VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019906-PE-EE","Combined","1","0","0.0%","3","412.1 MB"," VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011011-MG-EE","Combined","1","0","0.0%","2","408.8 MB"," VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0007091-CE-EE","Combined","1","0","0.0%","3","408.6 MB"," VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0018708-RJ-EE","Combined","1","0","0.0%","1","454.5 MB"," VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019912-PE-EE","Combined","1","0","0.0%","3","576.9 MB"," VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0014393-BA-FF","Combined","1","0","0.0%","3","550.4 MB"," VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0017573-PE-EE","Combined","1","0","0.0%","2","3.29 GB"," VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0019480-CE-EE","Combined","1","0","0.0%","2","730.2 MB"," VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0014164-CE-EE","Combined","1","0","0.0%","6","893.6 MB"," VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019762-RJ-EE","Combined","1","0","0.0%","2","727.0 MB"," VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012710-RJ-EE","Combined","1","0","0.0%","2","869.3 MB"," VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019903-PE-EE","Combined","1","0","0.0%","4","971.6 MB"," VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AS-0014538-PA-EE","Combined","1","0","0.0%","2","4.95 GB"," VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0013115-MG-EE","Combined","1","0","0.0%","3","1.60 GB"," VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019044-MG-EE","Combined","1","1","100.0%","0","None"," VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012934-PE-EE","Combined","1","0","0.0%","2","1.99 GB"," VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0013091-MG-EE","Combined","1","0","0.0%","2","1.57 GB"," VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0018709-RJ-EE","Combined","1","0","0.0%","1","2.61 GB"," VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AS-0005150-PA-EE","Combined","1","0","0.0%","6","1.04 GB"," VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AS-0017763-PA-EE","Combined","1","0","0.0%","2","515.6 MB"," VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019936-PE-EE","Combined","1","0","0.0%","3","423.1 MB"," VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0019751-CE-FF","Combined","1","0","0.0%","0","None"," TEMPLATE ","0","","","Up to date","Secure","None"
"B-LJ-AM-0013558-MG-EE","Combined","1","1","100.0%","0","None"," TEMPLATE ","0","","","Up to date","Secure","None"
"B-LJ-AM-0018141-RJ-EE","Combined","1","0","0.0%","0","None"," TEMPLATE ","0","","","Up to date","Secure","None"
"E-ER-CP-000JC70-MG-EE","Combined","3","0","0.0%","0","None"," TEMPLATE ","0","","","Up to date","Secure","None"
"B-LJ-CO-0019898-SP-EE","Combined","1","0","0.0%","3","97.3 MB"," TEMPLATE ","0","","","Up to date","Secure","None"
"B-LJ-EP-0007514-RJ-FF","Combined","1","1","100.0%","0","None"," TEMPLATE ","0","","","Up to date","Secure","None"
" B-LJ-EP-0008788-SP-FF","Combined","1","1","100.0%","0","None"," TEMPLATE ","0","","","Up to date","Secure","None"
"B-LJ-EP-0007112-PR-FF","Combined","1","1","100.0%","0","None"," TEMPLATE ","0","","","Up to date","Secure","None"
"B-LJ-EP-0007336-BA-FF","Combined","1","1","100.0%","0","None"," TEMPLATE ","0","","","Up to date","Secure","None"
"B-LJ-EP-0011887-AM-FF","Combined","2","2","100.0%","0","None"," TEMPLATE ","0","","","Up to date","Secure","None"
"BC-UTBOT03-PR-EE","Combined","3","0","0.0%","6","564.1 MB"," TEMPLATE ","0","","","Upgrade scheduled","Secure","None"
"B-LJ-EP-0011956-RJ-FF","Combined","1","0","0.0%","1","7.0 MB"," TEMPLATE ","0","","","Up to date","Secure","None"
"Q-LJ-CO-0910085-SP-EE","Combined","1","1","100.0%","0","None"," TEMPLATE ","0","","","Up to date","Secure","None"
"B-LJ-CO-0019529-ES-EE","Combined","1","0","0.0%","0","None"," TEMPLATE ","0","","","Up to date","Secure","None"
"B-LJ-CO-0007215-BA-EE","Combined","1","1","100.0%","0","None"," TEMPLATE ","0","","","Up to date","Secure","None"
"B-LJ-CO-0005307-SP-EE","Combined","1","1","100.0%","0","None"," TEMPLATE ","0","","","Up to date","Secure","None"
"B-LJ-CP-0013443-SP-EE","Combined","1","1","100.0%","0","None"," TEMPLATE ","0","","","Up to date","Secure","None"
"B-LJ-CO-0013240-ES-EE","Combined","1","1","100.0%","0","None"," TEMPLATE ","0","","","Up to date","Secure","None"
"Q-LJ-CO-0910285-CE-EE","Combined","1","1","100.0%","0","None"," TEMPLATE ","0","","","Up to date","Secure","None"
"B-LJ-CO-0016874-SP-EE","Combined","1","1","100.0%","0","None"," TEMPLATE ","0","","","Up to date","Secure","None"
"B-LJ-AM-0016493-RJ-FE","Combined","1","1","100.0%","0","None"," TEMPLATE ","0","","","Up to date","Secure","None"
"B-LJ-AM-0019352-BA-FE","Combined","1","1","100.0%","0","None"," TEMPLATE ","0","","","Up to date","Secure","None"
"B-LJ-CO-0017520-MS-EE","Combined","2","0","0.0%","6","2.35 GB"," TEMPLATE ","0","","","Up to date","Secure","None"
"B-LJ-EP-0008272-SC-FF","Combined","1","0","0.0%","1","1.08 GB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0005573-DF-EE","Combined","1","0","0.0%","2","1.11 GB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"T-LJ-CO-0019541-SP-EE","Combined","2","1","50.0%","4","1.55 GB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012574-SP-EE","Combined","1","1","100.0%","0","None"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0018920-SP-EE","Combined","2","0","0.0%","13","2.54 GB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0013066-DF-EE","Combined","1","0","0.0%","4","610.3 MB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0011790-MG-FF","Combined","1","1","100.0%","0","None"," TEMPLATE ","0","","","Up to date","Secure","None"
"B-LJ-CS-0013265-SP-EE","Combined","1","0","0.0%","2","598.0 MB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019672-PA-EE","Combined","1","0","0.0%","1","667.6 MB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019692-PA-EE","Combined","1","1","100.0%","0","None"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0006504-SP-EE","Combined","1","0","0.0%","1","980.8 MB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0013156-MG-EE","Combined","1","0","0.0%","3","1.22 GB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0013079-DF-EE","Combined","1","0","0.0%","3","743.9 MB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0016488-RJ-EE","Combined","1","0","0.0%","2","1.99 GB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"Q-LJ-EP-0901965-MT-FF","Combined","1","0","0.0%","3","2.62 GB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011392-MA-EE","Combined","1","0","0.0%","1","732.4 MB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0014052-RJ-EE","Combined","1","1","100.0%","0","None"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019420-BA-EE","Combined","1","1","100.0%","0","None"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0008110-PE-FF","Combined","1","0","0.0%","1","342.5 MB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0012762-GO-EE","Combined","1","0","0.0%","3","1.23 GB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-AS-0017572-SP-EE","Combined","2","2","100.0%","0","None"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011713-MA-EE","Combined","1","0","0.0%","2","803.2 MB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0014377-GO-FF","Combined","1","0","0.0%","1","467.0 MB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019348-BA-EE","Combined","1","0","0.0%","1","566.4 MB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"Q-LJ-AS-0910146-RS-EE","Combined","2","2","100.0%","0","None"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0008201-SE-FF","Combined","1","0","0.0%","2","1.01 GB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0017581-MA-EE","Combined","1","0","0.0%","1","795.7 MB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011814-BA-EE","Combined","1","0","0.0%","2","474.3 MB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0005761-SP-EE","Combined","1","0","0.0%","2","1.18 GB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-AS-0017989-RS-EE","Combined","1","0","0.0%","2","654.7 MB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019619-SP-EE","Combined","1","0","0.0%","0","None"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014607-SP-EE","Combined","1","0","0.0%","3","3.48 GB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"TESTE NECKEL","Combined","0","0","N/A","0","None"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012607-SP-EE","Combined","1","1","100.0%","0","None"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0019365-BA-EE","Combined","1","1","100.0%","0","None"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-AS-0018917-SP-EE","Combined","1","0","0.0%","5","872.9 MB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910315-SP-EE","Combined","1","1","100.0%","0","None"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013121-SE-EE","Combined","1","1","100.0%","0","None"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0010992-RS-EE","Combined","2","2","100.0%","0","None"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0013648-RS-EE","Combined","2","1","50.0%","0","None"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011779-RN-EE","Combined","1","0","0.0%","1","925.2 MB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0012853-SP-FF","Combined","1","0","0.0%","4","2.04 GB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019586-PE-EE","Combined","1","0","0.0%","2","639.9 MB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0013439-BA-FF","Combined","2","2","100.0%","0","None"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0004999-RJ-EE","Combined","1","0","0.0%","1","672.0 MB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910138-SP-EE","Combined","1","0","0.0%","2","3.75 GB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019813-PB-EE","Combined","1","0","0.0%","1","772.5 MB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910131-SC-EE","Combined","1","0","0.0%","1","324.1 MB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910110-RJ-EE","Combined","1","0","0.0%","2","2.40 GB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019246-SP-EF","Combined","1","0","0.0%","2","735.5 MB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019725-RS-EE","Combined","2","2","100.0%","0","None"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0012479-SC-FF","Combined","1","0","0.0%","1","2.67 GB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0006115-PE-FF","Combined","1","0","0.0%","1","589.2 MB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0011997-SP-EE","Combined","1","0","0.0%","3","1.83 GB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013518-SE-EE","Combined","1","0","0.0%","1","382.9 MB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"T-LJ-CO-0014298-SP-EE","Combined","2","0","0.0%","5","2.17 GB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013870-SP-EE-NEW","Combined","0","0","N/A","0","None"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0005981-SP-EE","Combined","1","0","0.0%","3","5.71 GB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013243-RJ-EE","Combined","1","1","100.0%","0","None"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0005087-RJ-EE","Combined","1","1","100.0%","0","None"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0005783-SP-FF","Combined","1","0","0.0%","1","307.0 MB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"BC-UTBOT04-PR-EE","Combined","2","0","0.0%","3","1.65 GB"," TEMPLATE ","0","","","Up to date","Secure","None"
"B-LJ-EP-0014268-SP-FF","Combined","1","0","0.0%","2","378.1 MB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0011021-SP-FF","Combined","1","0","0.0%","1","794.7 MB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012822-SP-EE","Combined","1","0","0.0%","3","1.95 GB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0013074-SC-FF","Combined","1","0","0.0%","1","604.7 MB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0012551-SP-FF","Combined","1","0","0.0%","1","1.10 GB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0004335-GO-EE","Combined","1","0","0.0%","3","1.40 GB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012713-PI-EE","Combined","1","0","0.0%","1","1.57 GB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0013531-SP-FF","Combined","1","0","0.0%","1","1022.8 MB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0012768-SP-FF","Combined","1","0","0.0%","2","2.77 GB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012529-GO-EE","Combined","1","0","0.0%","2","1.30 GB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0011407-SC-FF","Combined","1","0","0.0%","1","637.6 MB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0012187-SP-FF","Combined","1","0","0.0%","2","1.53 GB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0006388-SP-FF","Combined","1","0","0.0%","4","3.72 GB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014646-PI-EE","Combined","1","0","0.0%","1","708.2 MB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0017835-SP-EE","Combined","1","0","0.0%","1","851.9 MB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0007993-SP-EE","Combined","1","0","0.0%","2","931.0 MB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0006700-SP-EE","Combined","1","0","0.0%","4","1.75 GB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0008440-MG-EE","Combined","1","0","0.0%","1","735.9 MB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0004866-MS-FF","Combined","2","2","100.0%","0","None"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0007113-SP-EE","Combined","1","0","0.0%","4","1.53 GB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"T-LJ-CO-0019188-MG-EE","Combined","1","0","0.0%","2","2.50 GB"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"Modelo_MX64_BL_3G","Combined","0","0","N/A","0","None"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"Modelo_MX65_BL_3G","Combined","0","0","N/A","0","None"," TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014596-SP-EE","Appliance","1","0","0.0%","2","683.7 MB"," TEMPLATE ","N/A","Aug 04, 2018","","Upgrade available","Secure","None"
"B-LJ-CO-0011622-SP-EE","Appliance","1","0","0.0%","2","1.11 GB"," TEMPLATE ","N/A","Dec 24, 2018","","Up to date","Secure","None"
"Q-LJ-CS-0910038-SP-EE","Appliance","1","0","0.0%","2","1.89 GB"," TEMPLATE ","N/A","Jul 27, 2018","","Upgrade available","Secure","None"
"B-LJ-AM-0019911-PE-EE","Combined","1","0","0.0%","3","1.68 GB"," MPLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019944-PE-EE","Combined","1","0","0.0%","1","2.04 GB"," MPLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019361-BA-EE","Combined","1","0","0.0%","2","330.7 MB"," MPLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0013086-MG-EE","Combined","1","0","0.0%","3","776.6 MB"," MPLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019406-BA-EE","Combined","1","0","0.0%","2","568.5 MB"," MPLS VSAT ","0","","","Upgrade available","Secure","None"
"Modelo_Eudora_MX65_BL_BL","Combined","0","0","N/A","0","None"," LAB ","0","","","Upgrade available","Secure","None"
"LAB_ELSYS","Combined","0","0","N/A","0","None"," LAB ","0","","","Upgrade available","Secure","None"
"BC-EBT-CTA-LAB-PR","Combined","0","0","N/A","0","None"," LAB ","0","","","Upgrade available","Secure","None"
"BC-UTBOT01-PR-EE","Combined","2","0","0.0%","30","16.90 GB"," LAB ","0","","","Up to date","Secure","None"
"Modelo_MX65_MPLS_BL","Combined","0","0","N/A","0","None"," LAB ","0","","","Upgrade available","Secure","None"
"Modelo_MX65_MPLS_3G","Combined","0","0","N/A","0","None"," LAB ","0","","","Upgrade available","Secure","None"
"BC-EBT-CTA-LAB-PR - camera","Camera","0","0","N/A","0","None"," LAB ","N/A","Nov 20, 2017","","N/A","N/A","None"
"BC-EBT-CTA-LAB-PR-NEW - appliance","Appliance","1","1","100.0%","0","None"," LAB ","N/A","May 22, 2018","","Upgrade available","Secure","None"
"BC-EBT-CTA-LAB-PR-NEW - wireless","Wireless","1","1","100.0%","0","None"," LAB ","0","May 22, 2018","","Upgrade available","Secure","None"
"BC-UTBOT02-PR-EE-NEW","Combined","1","0","0.0%","2","3.17 GB"," DINSIGTH TEMPLATE ","0","","","Upgrade available","Secure","None"
"BC-UTBOT02-PR-EE","Combined","1","1","100.0%","0","None"," DINSIGTH LAB ","0","","","Upgrade scheduled","Secure","None"
"B-LJ-EP-0019627-RS-FF","Combined","2","0","0.0%","2","869.0 MB"," AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013215-AP-EE","Combined","2","0","0.0%","7","990.2 MB"," AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AS-0009023-RS-EE","Combined","2","0","0.0%","3","435.8 MB"," AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0009174-PA-EE","Combined","2","0","0.0%","3","498.3 MB"," AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AS-0004863-RS-EE","Combined","2","0","0.0%","2","846.5 MB"," AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AS-0017987-RS-EE","Combined","2","0","0.0%","3","1.28 GB"," AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0018921-SP-EE","Combined","1","0","0.0%","5","1.17 GB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AS-0012481-PA-EE","Combined","1","0","0.0%","2","829.2 MB"," 2BLM VSAT ","0","","","Up to date","Secure","None"
"B-LJ-CP-0012508-EE","Combined","1","0","0.0%","3","1.38 GB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0006893-SP-EE","Combined","1","0","0.0%","3","1018.3 MB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014528-BA-EE","Combined","1","0","0.0%","1","600.4 MB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019077-BA-EE","Combined","1","0","0.0%","2","748.6 MB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011531-SP-EE","Combined","1","0","0.0%","2","1.35 GB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0004560-AL-EE","Combined","1","0","0.0%","3","916.2 MB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019683-PA-EE","Combined","1","0","0.0%","2","1.14 GB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0005321-MA-EE","Combined","1","0","0.0%","3","634.9 MB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0005301-SP-EE","Combined","1","0","0.0%","2","1.90 GB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0010948-SP-EE","Combined","1","0","0.0%","2","1.56 GB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0007165-SP-EE","Combined","1","0","0.0%","3","357.1 MB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012981-SP-EE","Combined","1","0","0.0%","2","555.6 MB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AS-0005942-PA-EE","Combined","1","0","0.0%","3","1.28 GB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012112-SP-EE","Combined","1","0","0.0%","2","759.1 MB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019119-SP-EE","Combined","1","0","0.0%","5","949.8 MB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0003888-RR-EE","Combined","2","0","0.0%","8","2.96 GB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0005987-MG-EE","Combined","1","0","0.0%","3","686.0 MB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AS-0008308-PA-EE","Combined","1","0","0.0%","3","2.54 GB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AS-0008015-PA-EE","Combined","1","0","0.0%","3","653.6 MB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0014649-CE-EE","Combined","1","0","0.0%","2","988.8 MB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019934-PE-EE","Combined","1","0","0.0%","3","1.55 GB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AS-0012833-AL-EE","Combined","1","0","0.0%","1","1.03 GB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014774-MT-EE","Combined","1","0","0.0%","2","957.4 MB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019357-BA-EE","Combined","1","0","0.0%","2","374.7 MB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013316-RS-EE","Combined","1","0","0.0%","2","297.9 MB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AS-0006383-PE-EE","Combined","1","0","0.0%","3","860.6 MB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0013164-PR-EE","Combined","1","0","0.0%","4","987.3 MB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AS-0005379-PA-EE","Combined","1","0","0.0%","3","1.16 GB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019916-PE-EE","Combined","1","0","0.0%","3","1.87 GB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0018480-BA-EE","Combined","1","0","0.0%","2","661.8 MB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AS-0005813-RS-EE","Combined","2","0","0.0%","3","581.2 MB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011731-BA-EE","Combined","1","0","0.0%","2","717.5 MB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0010949-PE-EE","Combined","1","0","0.0%","3","852.6 MB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012330-BA-EE","Combined","1","0","0.0%","2","985.1 MB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0014580-MT-FF","Combined","1","0","0.0%","2","724.6 MB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019669-PA-EE","Combined","1","0","0.0%","2","4.13 GB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019422-BA-EE","Combined","1","0","0.0%","3","540.4 MB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011379-MA-EE","Combined","1","0","0.0%","3","501.8 MB"," 2BLM VSAT ","0","","","Upgrade available","Secure","None"
